policy_id,customer_id,agent_id,policy_type,policy_start_date,policy_end_date,policy_status,region,annual_premium
P002010,C00767,A0048,Health,2024-11-11,2025-11-11,Active,West,3651.31
P002011,C00790,A0029,Life,2024-07-17,2025-07-17,Cancelled,Northeast,890.09
P002012,C00405,A0071,Health,2024-06-29,2025-06-29,Renewed,South,5452.43
P002013,C00311,A0047,Life,2025-06-17,2026-06-17,Active,South,818.19
P002014,C00907,A0029,Commercial,2023-08-27,2024-08-26,Renewed,Northeast,5206.91
P002015,C00290,A0037,Health,2024-02-25,2025-02-24,Expired,South,3863.88
P002016,C00507,A0046,Health,2025-03-02,2026-03-02,Renewed,West,7360.17
P002017,C00562,A0050,Home,2024-02-09,2025-02-08,Active,South,1383.72
P002018,C00859,A0057,Commercial,2025-02-28,2026-02-28,Active,Northeast,4076.23
P002019,C00373,A0061,Commercial,2023-10-26,2024-10-25,Active,South,10917.99
P002020,C00399,A0031,Commercial,2023-06-29,2024-06-28,Cancelled,South,7948.59
P002021,C00342,A0010,Health,2025-06-21,2026-06-21,Cancelled,Midwest,6929.24
P002022,C00908,A0073,Life,2023-08-27,2024-08-26,Active,Northeast,760.3
P002023,C00407,A0064,Home,2024-07-17,2025-07-17,Active,Northeast,2419.87
P002024,C00891,A0027,Home,2024-01-04,2025-01-03,Active,Midwest,3099.33
P002025,C00093,A0026,Life,2023-06-05,2024-06-04,Active,Midwest,700.57
P002026,C00395,A0035,Life,2023-10-25,2024-10-24,Active,South,1073.28
P002027,C00029,A0027,Life,2023-06-08,2024-06-07,Renewed,Midwest,1541.75
P002028,C00632,A0047,Health,2024-11-24,2025-11-24,Renewed,South,3466.77
P002029,C00035,A0013,Auto,2024-04-16,2025-04-16,Renewed,West,1571.48
P002030,C00562,A0031,Life,2025-06-13,2026-06-13,Renewed,South,1027.85
P002031,C00552,A0024,Home,2023-07-03,2024-07-02,Renewed,South,2813.85
P002032,C00150,A0040,Health,2024-03-02,2025-03-02,Active,West,4000.52
P002033,C00065,A0042,Auto,2024-02-19,2025-02-18,Renewed,Midwest,1236.22
P002034,C00334,A0046,Health,2024-11-08,2025-11-08,Active,West,4879.72
P002035,C00207,A0065,Home,2024-08-28,2025-08-28,Active,South,1180.04
P002036,C00961,A0016,Commercial,2024-06-20,2025-06-20,Active,South,9685.11
P002037,C00899,A0008,Home,2024-09-03,2025-09-03,Active,Midwest,2603.5
P002038,C00110,A0037,Auto,2024-04-24,2025-04-24,Renewed,South,2180.99
P002039,C00595,A0039,Commercial,2025-01-19,2026-01-19,Active,West,6509.99
P002040,C00620,A0066,Health,2023-12-21,2024-12-20,Renewed,West,5308.34
P002041,C00855,A0045,Commercial,2023-10-20,2024-10-19,Renewed,Northeast,9130.9
P002042,C00862,A0019,Home,2024-02-03,2025-02-02,Renewed,Northeast,2514.66
P002043,C00026,A0052,Commercial,2023-08-18,2024-08-17,Cancelled,West,4106.45
P002044,C00451,A0066,Life,2024-08-21,2025-08-21,Cancelled,West,921.31
P002045,C00304,A0013,Health,2025-02-28,2026-02-28,Active,West,7587.57
P002046,C00861,A0046,Auto,2024-06-11,2025-06-11,Active,West,841.32
P002047,C00211,A0045,Commercial,2023-04-07,2024-04-06,Renewed,Northeast,8208.66
P002048,C00886,A0054,Commercial,2023-09-15,2024-09-14,Active,West,6937.49
P002049,C00836,A0002,Life,2024-12-04,2025-12-04,Expired,Midwest,1498.11
P002050,C00299,A0074,Life,2023-03-07,2024-03-06,Cancelled,South,1476.99
P002051,C00545,A0066,Home,2024-01-11,2025-01-10,Expired,West,1521.3
P002052,C00591,A0009,Commercial,2023-06-05,2024-06-04,Active,Midwest,5823.57
P002053,C00050,A0025,Auto,2024-06-23,2025-06-23,Renewed,West,1333.58
P002054,C00449,A0069,Life,2024-02-14,2025-02-13,Active,South,1117.18
P002055,C00006,A0014,Auto,2024-03-24,2025-03-24,Active,South,2213.84
P002056,C00238,A0055,Home,2023-04-07,2024-04-06,Active,Northeast,2544.99
P002057,C00056,A0067,Commercial,2023-04-20,2024-04-19,Active,South,6748.04
P002058,C00696,A0060,Auto,2023-03-29,2024-03-28,Active,West,2152.32
P002059,C00877,A0018,Auto,2024-01-22,2025-01-21,Active,West,1901.2
P002060,C00519,A0033,Auto,2024-04-15,2025-04-15,Renewed,Midwest,1968.95
P002061,C00557,A0069,Health,2024-11-21,2025-11-21,Active,South,4826.65
P002062,C00284,A0010,Auto,2024-12-02,2025-12-02,Active,Midwest,1446.89
P002063,C00711,A0031,Health,2024-12-09,2025-12-09,Expired,South,7718.69
P002064,C00611,A0013,Home,2024-02-18,2025-02-17,Active,West,2980.65
P002065,C00410,A0079,Health,2024-08-04,2025-08-04,Active,Northeast,4491.74
P002066,C00454,A0007,Life,2023-11-13,2024-11-12,Expired,South,939.5
P002067,C00957,A0011,Commercial,2023-11-13,2024-11-12,Expired,South,6393.75
P002068,C00100,A0048,Life,2024-09-17,2025-09-17,Renewed,West,899.52
P002069,C00978,A0054,Health,2023-10-18,2024-10-17,Expired,West,7590.22
P002070,C00650,A0061,Life,2023-09-26,2024-09-25,Active,South,1265.58
P002071,C00035,A0039,Home,2023-04-27,2024-04-26,Active,West,1170.99
P002072,C00114,A0061,Commercial,2024-01-09,2025-01-08,Active,South,6702.57
P002073,C00464,A0032,Life,2025-03-23,2026-03-23,Active,Midwest,949.4
P002074,C00360,A0044,Home,2023-01-19,2024-01-19,Active,South,3326.5
P002075,C00463,A0028,Health,2024-05-03,2025-05-03,Active,Midwest,7305.5
P002076,C00951,A0024,Commercial,2023-06-14,2024-06-13,Renewed,South,10746.59
P002077,C00039,A0046,Commercial,2024-03-19,2025-03-19,Active,West,8918.14
P002078,C00479,A0048,Life,2024-11-07,2025-11-07,Renewed,West,1276.11
P002079,C00804,A0018,Life,2023-12-12,2024-12-11,Cancelled,West,1557.18
P002080,C00350,A0078,Commercial,2025-03-30,2026-03-30,Active,Northeast,4735.47
P002081,C00720,A0043,Commercial,2023-06-28,2024-06-27,Renewed,Northeast,6979.07
P002082,C00356,A0064,Home,2025-06-20,2026-06-20,Expired,Northeast,2998.32
P002083,C00073,A0076,Commercial,2023-11-04,2024-11-03,Active,South,4974.1
P002084,C00507,A0025,Home,2023-10-11,2024-10-10,Active,West,1742.75
P002085,C00494,A0038,Life,2025-05-15,2026-05-15,Expired,South,1593.99
P002086,C00658,A0039,Health,2025-03-16,2026-03-16,Active,West,5829.63
P002087,C00609,A0050,Commercial,2023-11-06,2024-11-05,Active,South,3930.02
P002088,C00898,A0035,Commercial,2024-01-27,2025-01-26,Active,South,3907.72
P002089,C00395,A0062,Life,2025-02-18,2026-02-18,Renewed,South,649.63
P002090,C00552,A0003,Life,2023-05-28,2024-05-27,Active,South,774.24
P002091,C00719,A0073,Commercial,2025-04-07,2026-04-07,Active,Northeast,10180.51
P002092,C00049,A0026,Home,2024-09-30,2025-09-30,Renewed,Midwest,2374.57
P002093,C00478,A0014,Commercial,2023-01-10,2024-01-10,Expired,South,7852.28
P002094,C00330,A0015,Life,2024-07-07,2025-07-07,Active,South,981.08
P002095,C00040,A0007,Life,2023-01-09,2024-01-09,Active,South,1335.1
P002096,C00716,A0066,Health,2024-08-02,2025-08-02,Active,West,6676.52
P002097,C00988,A0074,Life,2024-10-19,2025-10-19,Active,South,819.45
P002098,C00790,A0057,Life,2023-06-07,2024-06-06,Active,Northeast,1290.07
P002099,C00043,A0007,Commercial,2023-06-17,2024-06-16,Active,South,5834.12
P002100,C00911,A0060,Home,2024-11-03,2025-11-03,Expired,West,1349.6
P002101,C00090,A0042,Commercial,2024-12-11,2025-12-11,Active,Midwest,10134.41
P002102,C00976,A0033,Home,2024-10-10,2025-10-10,Expired,Midwest,3238.21
P002103,C00824,A0026,Home,2024-07-01,2025-07-01,Cancelled,Midwest,3086.95
P002104,C00847,A0056,Commercial,2023-03-29,2024-03-28,Active,South,7003.48
P002105,C00093,A0042,Home,2025-06-23,2026-06-23,Renewed,Midwest,2513.23
P002106,C00159,A0016,Auto,2023-06-29,2024-06-28,Renewed,South,1575.06
P002107,C00178,A0030,Home,2023-10-26,2024-10-25,Active,West,3303.73
P002108,C00138,A0024,Auto,2023-09-27,2024-09-26,Renewed,South,788.95
P002109,C00512,A0033,Commercial,2025-06-13,2026-06-13,Active,Midwest,8637.02
P002110,C00112,A0006,Health,2023-11-07,2024-11-06,Renewed,South,4899.39
P002111,C00487,A0005,Health,2023-10-23,2024-10-22,Active,West,5904.18
P002112,C00446,A0052,Commercial,2024-03-09,2025-03-09,Active,West,4282.27
P002113,C00674,A0029,Home,2025-05-17,2026-05-17,Active,Northeast,2875.26
P002114,C00065,A0049,Health,2025-05-01,2026-05-01,Active,Midwest,4167.37
P002115,C00493,A0011,Life,2023-12-08,2024-12-07,Active,South,1024.02
P002116,C00802,A0072,Commercial,2023-05-07,2024-05-06,Active,South,6404.44
P002117,C00786,A0035,Commercial,2025-05-26,2026-05-26,Cancelled,South,9580.85
P002118,C00734,A0038,Home,2024-05-16,2025-05-16,Renewed,South,3096.88
P002119,C00574,A0006,Commercial,2024-01-26,2025-01-25,Active,South,4446.26
P002120,C00486,A0018,Auto,2025-06-29,2026-06-29,Cancelled,West,1704.06
P002121,C00274,A0027,Auto,2024-08-20,2025-08-20,Active,Midwest,1895.24
P002122,C00237,A0059,Auto,2025-04-07,2026-04-07,Active,Midwest,927.35
P002123,C00906,A0060,Life,2023-11-02,2024-11-01,Active,West,921.27
P002124,C00392,A0045,Auto,2023-11-27,2024-11-26,Renewed,Northeast,1674.52
P002125,C00127,A0031,Auto,2024-03-06,2025-03-06,Active,South,1585.81
P002126,C00175,A0002,Auto,2023-09-14,2024-09-13,Active,Midwest,2074.93
P002127,C00253,A0075,Commercial,2024-12-13,2025-12-13,Renewed,Midwest,4415.06
P002128,C00311,A0051,Auto,2024-03-16,2025-03-16,Active,South,2105.55
P002129,C00841,A0073,Auto,2023-01-16,2024-01-16,Cancelled,Northeast,1353.23
P002130,C00747,A0036,Auto,2023-03-21,2024-03-20,Expired,Northeast,1032.01
P002131,C00898,A0067,Commercial,2023-08-04,2024-08-03,Active,South,6669.79
P002132,C00004,A0073,Commercial,2024-04-29,2025-04-29,Active,Northeast,10856.75
P002133,C00345,A0052,Life,2023-08-09,2024-08-08,Active,West,647.76
P002134,C00738,A0067,Health,2023-09-18,2024-09-17,Active,South,4153.07
P002135,C00299,A0035,Home,2024-06-24,2025-06-24,Active,South,2538.05
P002136,C00823,A0017,Life,2024-01-30,2025-01-29,Renewed,Northeast,1310.84
P002137,C00186,A0067,Commercial,2023-11-01,2024-10-31,Renewed,South,9993.29
P002138,C00157,A0057,Commercial,2024-07-11,2025-07-11,Active,Northeast,5198.93
P002139,C00420,A0015,Life,2025-06-26,2026-06-26,Renewed,South,1636.26
P002140,C00627,A0025,Life,2024-06-01,2025-06-01,Active,West,1472.42
P002141,C00177,A0053,Home,2023-09-09,2024-09-08,Renewed,Northeast,2442.53
P002142,C00406,A0010,Commercial,2023-05-27,2024-05-26,Cancelled,Midwest,10827.04
P002143,C00467,A0066,Life,2024-01-16,2025-01-15,Expired,West,785.98
P002144,C00777,A0055,Life,2024-03-26,2025-03-26,Active,Northeast,888.82
P002145,C00434,A0002,Health,2023-10-31,2024-10-30,Expired,Midwest,7677.75
P002146,C00016,A0010,Commercial,2023-08-13,2024-08-12,Expired,Midwest,5555.62
P002147,C00923,A0017,Health,2024-06-13,2025-06-13,Expired,Northeast,4354.36
P002148,C00520,A0071,Health,2023-10-08,2024-10-07,Renewed,South,7406.58
P002149,C00458,A0059,Auto,2023-08-16,2024-08-15,Expired,Midwest,1160.7
P002150,C00594,A0021,Auto,2023-06-19,2024-06-18,Active,South,1076.79
P002151,C00945,A0059,Health,2023-06-21,2024-06-20,Expired,Midwest,2817.82
P002152,C00023,A0022,Commercial,2024-06-15,2025-06-15,Active,South,8521.71
P002153,C00551,A0041,Commercial,2023-05-21,2024-05-20,Cancelled,South,8849.12
P002154,C00358,A0072,Auto,2023-01-01,2024-01-01,Renewed,South,1335.99
P002155,C00544,A0046,Auto,2024-05-23,2025-05-23,Active,West,1178.04
P002156,C00002,A0048,Home,2025-04-17,2026-04-17,Cancelled,West,2195.21
P002157,C00180,A0077,Life,2023-07-07,2024-07-06,Active,Northeast,871.26
P002158,C00250,A0006,Home,2024-04-28,2025-04-28,Active,South,1323.18
P002159,C00937,A0004,Auto,2023-03-24,2024-03-23,Active,South,819.24
P002160,C00861,A0030,Commercial,2023-12-28,2024-12-27,Expired,West,6132.31
P002161,C00952,A0079,Life,2023-12-28,2024-12-27,Active,Northeast,1238.97
P002162,C00356,A0036,Home,2024-08-30,2025-08-30,Active,Northeast,1365.03
P002163,C00463,A0049,Home,2023-07-18,2024-07-17,Expired,Midwest,2458.53
P002164,C00742,A0054,Home,2024-05-02,2025-05-02,Active,West,3296.84
P002165,C00920,A0008,Commercial,2024-03-31,2025-03-31,Active,Midwest,6813.03
P002166,C00966,A0038,Life,2023-05-05,2024-05-04,Cancelled,South,1017.22
P002167,C00886,A0060,Life,2023-03-07,2024-03-06,Active,West,1376.85
P002168,C00586,A0070,Home,2023-09-06,2024-09-05,Active,South,3078.59
P002169,C00457,A0025,Life,2024-10-06,2025-10-06,Active,West,864.33
P002170,C00195,A0074,Life,2025-05-30,2026-05-30,Active,South,1123.84
P002171,C00433,A0071,Life,2025-01-25,2026-01-25,Active,South,693.16
P002172,C00888,A0016,Health,2023-04-03,2024-04-02,Active,South,4280.79
P002173,C00235,A0074,Home,2024-11-17,2025-11-17,Active,South,2273.17
P002174,C00913,A0029,Auto,2023-03-02,2024-03-01,Active,Northeast,1023.92
P002175,C00484,A0073,Life,2025-02-17,2026-02-17,Renewed,Northeast,1495.52
P002176,C00046,A0067,Home,2025-04-26,2026-04-26,Active,South,1382.95
P002177,C00041,A0002,Commercial,2024-03-11,2025-03-11,Active,Midwest,5260.0
P002178,C00790,A0068,Life,2023-06-16,2024-06-15,Active,Northeast,1277.38
P002179,C00774,A0012,Commercial,2023-09-21,2024-09-20,Expired,Midwest,4362.93
P002180,C00724,A0062,Life,2024-03-18,2025-03-18,Renewed,South,1596.53
P002181,C00196,A0010,Home,2024-04-30,2025-04-30,Cancelled,Midwest,1762.1
P002182,C00610,A0073,Life,2025-06-20,2026-06-20,Active,Northeast,1099.35
P002183,C00733,A0058,Home,2025-01-19,2026-01-19,Expired,South,2590.96
P002184,C00370,A0078,Health,2023-08-29,2024-08-28,Cancelled,Northeast,3471.62
P002185,C00114,A0070,Home,2024-09-14,2025-09-14,Renewed,South,1854.72
P002186,C00215,A0002,Commercial,2023-03-18,2024-03-17,Expired,Midwest,10323.92
P002187,C00239,A0058,Home,2025-01-03,2026-01-03,Active,South,1847.04
P002188,C00066,A0006,Health,2023-08-30,2024-08-29,Active,South,2982.63
P002189,C00336,A0054,Life,2024-10-17,2025-10-17,Expired,West,868.5
P002190,C00309,A0016,Life,2024-09-01,2025-09-01,Renewed,South,1188.61
P002191,C00957,A0020,Life,2025-05-04,2026-05-04,Active,South,1212.85
P002192,C00171,A0022,Health,2024-05-19,2025-05-19,Renewed,South,6679.38
P002193,C00807,A0031,Commercial,2024-04-11,2025-04-11,Renewed,South,5327.12
P002194,C00478,A0070,Health,2023-11-12,2024-11-11,Active,South,4686.63
P002195,C00522,A0027,Auto,2024-07-11,2025-07-11,Active,Midwest,1117.15
P002196,C00265,A0009,Home,2025-01-25,2026-01-25,Cancelled,Midwest,2042.77
P002197,C00139,A0011,Health,2023-08-02,2024-08-01,Renewed,South,6344.74
P002198,C00336,A0054,Auto,2023-02-28,2024-02-28,Active,West,1523.79
P002199,C00187,A0025,Home,2023-03-08,2024-03-07,Active,West,1913.3
P002200,C00045,A0010,Commercial,2024-05-01,2025-05-01,Active,Midwest,7062.28
P002201,C00733,A0065,Home,2023-07-02,2024-07-01,Active,South,2106.73
P002202,C00296,A0072,Auto,2023-07-11,2024-07-10,Active,South,1812.23
P002203,C00587,A0006,Life,2025-06-01,2026-06-01,Renewed,South,765.54
P002204,C00298,A0055,Commercial,2023-08-03,2024-08-02,Expired,Northeast,9261.55
P002205,C00750,A0014,Life,2023-06-27,2024-06-26,Active,South,917.01
P002206,C00611,A0060,Life,2023-02-15,2024-02-15,Active,West,1586.57
P002207,C00301,A0025,Commercial,2025-02-01,2026-02-01,Renewed,West,9160.07
P002208,C00600,A0065,Home,2024-02-02,2025-02-01,Renewed,South,2485.94
P002209,C00210,A0029,Health,2023-11-13,2024-11-12,Expired,Northeast,5943.53
P002210,C00608,A0043,Life,2025-02-19,2026-02-19,Cancelled,Northeast,634.41
P002211,C00879,A0078,Auto,2024-10-14,2025-10-14,Active,Northeast,1509.6
P002212,C00329,A0007,Auto,2024-03-04,2025-03-04,Cancelled,South,1214.41
P002213,C00312,A0024,Health,2024-10-02,2025-10-02,Renewed,South,4568.44
P002214,C00125,A0053,Health,2024-04-12,2025-04-12,Cancelled,Northeast,7716.97
P002215,C00152,A0079,Health,2023-09-12,2024-09-11,Active,Northeast,4897.42
P002216,C00196,A0032,Home,2023-09-04,2024-09-03,Active,Midwest,2691.33
P002217,C00640,A0066,Health,2024-01-24,2025-01-23,Active,West,7122.21
P002218,C00286,A0006,Health,2024-07-29,2025-07-29,Renewed,South,5515.64
P002219,C00180,A0023,Commercial,2024-01-12,2025-01-11,Cancelled,Northeast,6028.09
P002220,C00309,A0031,Health,2024-03-17,2025-03-17,Active,South,5673.27
P002221,C00931,A0079,Health,2025-06-27,2026-06-27,Active,Northeast,6268.95
P002222,C00780,A0044,Health,2023-07-09,2024-07-08,Expired,South,2808.45
P002223,C00300,A0075,Home,2023-10-02,2024-10-01,Active,Midwest,3161.19
P002224,C00224,A0003,Commercial,2024-09-10,2025-09-10,Expired,South,5803.47
P002225,C00611,A0054,Commercial,2024-03-17,2025-03-17,Expired,West,7292.1
P002226,C00761,A0030,Commercial,2023-09-18,2024-09-17,Renewed,West,9412.13
P002227,C00016,A0075,Life,2024-03-14,2025-03-14,Renewed,Midwest,1339.65
P002228,C00231,A0009,Home,2023-09-06,2024-09-05,Renewed,Midwest,2936.18
P002229,C00914,A0010,Life,2024-12-19,2025-12-19,Active,Midwest,1136.43
P002230,C00365,A0080,Life,2024-01-22,2025-01-21,Renewed,Midwest,1177.32
P002231,C00974,A0003,Commercial,2025-05-05,2026-05-05,Cancelled,South,3912.95
P002232,C00041,A0033,Auto,2025-01-20,2026-01-20,Cancelled,Midwest,1556.82
P002233,C00788,A0077,Commercial,2023-06-29,2024-06-28,Renewed,Northeast,7269.59
P002234,C00804,A0066,Health,2024-07-09,2025-07-09,Active,West,7596.04
P002235,C00385,A0016,Commercial,2024-01-01,2024-12-31,Renewed,South,7110.72
P002236,C00088,A0015,Commercial,2024-08-17,2025-08-17,Expired,South,10942.9
P002237,C00054,A0060,Home,2024-10-27,2025-10-27,Expired,West,2157.97
P002238,C00161,A0033,Commercial,2025-01-14,2026-01-14,Cancelled,Midwest,5695.93
P002239,C00846,A0021,Health,2024-03-22,2025-03-22,Active,South,5216.06
P002240,C00406,A0059,Life,2024-09-19,2025-09-19,Active,Midwest,915.75
P002241,C00506,A0002,Auto,2024-09-29,2025-09-29,Active,Midwest,837.43
P002242,C00339,A0029,Home,2023-03-07,2024-03-06,Renewed,Northeast,1522.09
P002243,C00099,A0038,Life,2025-04-03,2026-04-03,Active,South,1420.09
P002244,C00033,A0007,Commercial,2023-11-14,2024-11-13,Expired,South,10849.0
P002245,C00229,A0064,Health,2025-02-04,2026-02-04,Active,Northeast,4167.5
P002246,C00364,A0028,Home,2025-03-22,2026-03-22,Renewed,Midwest,2166.92
P002247,C00954,A0067,Health,2023-12-10,2024-12-09,Active,South,6829.62
P002248,C00729,A0060,Home,2023-03-22,2024-03-21,Renewed,West,2939.06
P002249,C00367,A0048,Health,2025-01-22,2026-01-22,Active,West,5815.4
P002250,C00053,A0015,Auto,2024-09-08,2025-09-08,Expired,South,1887.17
P002251,C00131,A0009,Health,2024-02-24,2025-02-23,Active,Midwest,5290.17
P002252,C00925,A0002,Auto,2023-11-28,2024-11-27,Active,Midwest,1582.35
P002253,C00317,A0015,Auto,2024-12-10,2025-12-10,Active,South,1506.09
P002254,C00715,A0052,Commercial,2023-04-12,2024-04-11,Renewed,West,4643.12
P002255,C00593,A0020,Health,2025-04-14,2026-04-14,Active,South,7747.67
P002256,C00743,A0048,Life,2025-05-31,2026-05-31,Active,West,958.6
P002257,C00941,A0063,Health,2023-04-02,2024-04-01,Active,Northeast,5608.43
P002258,C00082,A0009,Home,2023-03-19,2024-03-18,Renewed,Midwest,2837.7
P002259,C00940,A0062,Home,2023-01-03,2024-01-03,Active,South,1893.0
P002260,C00627,A0030,Health,2023-04-11,2024-04-10,Active,West,7300.91
P002261,C00725,A0077,Commercial,2024-04-24,2025-04-24,Renewed,Northeast,6704.33
P002262,C00096,A0026,Auto,2023-04-12,2024-04-11,Expired,Midwest,2160.76
P002263,C00628,A0013,Life,2023-06-19,2024-06-18,Active,West,862.41
P002264,C00033,A0050,Commercial,2023-01-17,2024-01-17,Active,South,7846.94
P002265,C00919,A0046,Home,2023-04-22,2024-04-21,Active,West,2420.14
P002266,C00845,A0044,Home,2024-08-28,2025-08-28,Renewed,South,1548.18
P002267,C00207,A0011,Commercial,2023-11-27,2024-11-26,Expired,South,5835.37
P002268,C00124,A0052,Health,2023-02-06,2024-02-06,Renewed,West,6200.34
P002269,C00871,A0041,Auto,2025-05-28,2026-05-28,Renewed,South,1416.03
P002270,C00524,A0004,Life,2024-05-09,2025-05-09,Renewed,South,947.99
P002271,C00078,A0031,Commercial,2025-01-01,2026-01-01,Active,South,3975.2
P002272,C00059,A0060,Auto,2025-01-28,2026-01-28,Active,West,1323.64
P002273,C00566,A0012,Life,2024-03-01,2025-03-01,Renewed,Midwest,646.76
P002274,C00666,A0041,Auto,2024-12-03,2025-12-03,Active,South,2153.04
P002275,C00894,A0043,Life,2024-10-02,2025-10-02,Active,Northeast,932.17
P002276,C00143,A0059,Home,2023-05-16,2024-05-15,Active,Midwest,1746.55
P002277,C00606,A0044,Commercial,2024-11-24,2025-11-24,Active,South,9833.59
P002278,C00835,A0069,Home,2025-02-23,2026-02-23,Active,South,2947.79
P002279,C00071,A0041,Auto,2024-02-16,2025-02-15,Renewed,South,884.6
P002280,C00133,A0066,Health,2023-06-15,2024-06-14,Renewed,West,3535.17
P002281,C00041,A0012,Auto,2023-05-23,2024-05-22,Renewed,Midwest,1823.48
P002282,C00769,A0023,Commercial,2025-02-22,2026-02-22,Active,Northeast,7066.89
P002283,C00156,A0017,Health,2025-02-25,2026-02-25,Cancelled,Northeast,4799.47
P002284,C00965,A0039,Commercial,2024-10-30,2025-10-30,Cancelled,West,5431.02
P002285,C00433,A0058,Commercial,2024-10-24,2025-10-24,Active,South,6993.19
P002286,C00772,A0076,Health,2024-12-12,2025-12-12,Active,South,3837.01
P002287,C00381,A0063,Home,2025-05-14,2026-05-14,Active,Northeast,3005.48
P002288,C00849,A0030,Home,2024-01-17,2025-01-16,Cancelled,West,1408.42
P002289,C00252,A0078,Home,2025-01-14,2026-01-14,Expired,Northeast,2042.64
P002290,C00575,A0074,Commercial,2025-04-22,2026-04-22,Renewed,South,4481.1
P002291,C00920,A0059,Health,2024-05-30,2025-05-30,Active,Midwest,7030.33
P002292,C00849,A0018,Life,2023-01-05,2024-01-05,Cancelled,West,1278.68
P002293,C00581,A0080,Health,2025-02-13,2026-02-13,Active,Midwest,5576.46
P002294,C00822,A0068,Life,2024-07-09,2025-07-09,Renewed,Northeast,841.66
P002295,C00433,A0056,Commercial,2025-02-13,2026-02-13,Renewed,South,4555.12
P002296,C00801,A0053,Commercial,2025-05-27,2026-05-27,Active,Northeast,9169.05
P002297,C00660,A0015,Home,2024-07-15,2025-07-15,Expired,South,3325.91
P002298,C00176,A0004,Health,2023-12-21,2024-12-20,Expired,South,6909.94
P002299,C00547,A0031,Home,2024-10-31,2025-10-31,Active,South,2871.89
P002300,C00444,A0039,Home,2024-03-23,2025-03-23,Active,West,1843.75
P002301,C00382,A0009,Home,2023-08-25,2024-08-24,Active,Midwest,1442.76
P002302,C00197,A0060,Health,2023-10-08,2024-10-07,Active,West,4380.21
P002303,C00750,A0071,Commercial,2024-03-31,2025-03-31,Active,South,9492.09
P002304,C00290,A0056,Home,2024-07-29,2025-07-29,Active,South,1690.58
P002305,C00487,A0013,Commercial,2024-06-19,2025-06-19,Expired,West,9676.43
P002306,C00520,A0003,Life,2023-03-28,2024-03-27,Active,South,1404.69
P002307,C00612,A0003,Commercial,2023-10-23,2024-10-22,Active,South,9528.84
P002308,C00122,A0006,Auto,2023-12-21,2024-12-20,Renewed,South,2070.38
P002309,C00923,A0063,Life,2024-03-09,2025-03-09,Renewed,Northeast,1273.97
P002310,C00526,A0064,Home,2025-02-24,2026-02-24,Renewed,Northeast,2232.85
P002311,C00693,A0047,Auto,2023-10-08,2024-10-07,Renewed,South,1080.02
P002312,C00052,A0008,Auto,2023-08-14,2024-08-13,Active,Midwest,1118.18
P002313,C00134,A0055,Commercial,2025-05-06,2026-05-06,Active,Northeast,10532.73
P002314,C00718,A0010,Health,2025-03-14,2026-03-14,Active,Midwest,5183.63
P002315,C00436,A0044,Life,2025-01-01,2026-01-01,Active,South,597.85
P002316,C00076,A0064,Auto,2023-06-28,2024-06-27,Active,Northeast,1910.64
P002317,C00351,A0048,Health,2023-09-14,2024-09-13,Active,West,5550.82
P002318,C00865,A0077,Auto,2024-11-04,2025-11-04,Active,Northeast,1561.62
P002319,C00174,A0053,Home,2023-02-09,2024-02-09,Renewed,Northeast,2759.45
P002320,C00701,A0079,Home,2024-08-04,2025-08-04,Expired,Northeast,1939.49
P002321,C00263,A0021,Commercial,2024-11-10,2025-11-10,Renewed,South,6240.98
P002322,C00291,A0030,Home,2024-07-17,2025-07-17,Active,West,3327.36
P002323,C00245,A0006,Commercial,2025-06-26,2026-06-26,Active,South,10671.59
P002324,C00166,A0007,Health,2024-03-09,2025-03-09,Expired,South,6885.4
P002325,C00217,A0004,Health,2025-05-15,2026-05-15,Cancelled,South,7371.67
P002326,C00030,A0025,Auto,2023-03-10,2024-03-09,Active,West,1142.51
P002327,C00525,A0075,Home,2024-03-27,2025-03-27,Active,Midwest,3124.24
P002328,C00355,A0060,Life,2024-09-24,2025-09-24,Active,West,757.33
P002329,C00317,A0051,Home,2024-01-16,2025-01-15,Expired,South,1470.89
P002330,C00104,A0066,Home,2025-01-25,2026-01-25,Active,West,2470.53
P002331,C00371,A0041,Home,2025-06-27,2026-06-27,Active,South,2866.76
P002332,C00322,A0021,Auto,2023-04-15,2024-04-14,Renewed,South,1743.57
P002333,C00711,A0038,Commercial,2023-03-01,2024-02-29,Renewed,South,6704.99
P002334,C00957,A0056,Commercial,2024-03-28,2025-03-28,Active,South,5168.62
P002335,C00896,A0046,Life,2023-12-05,2024-12-04,Active,West,910.05
P002336,C00335,A0007,Auto,2023-05-27,2024-05-26,Active,South,1336.75
P002337,C00650,A0051,Auto,2024-08-16,2025-08-16,Active,South,1996.07
P002338,C00998,A0007,Home,2024-08-21,2025-08-21,Expired,South,1394.43
P002339,C00020,A0028,Health,2023-05-16,2024-05-15,Cancelled,Midwest,4141.06
P002340,C00053,A0041,Health,2023-03-23,2024-03-22,Expired,South,6189.97
P002341,C00110,A0041,Home,2024-03-15,2025-03-15,Cancelled,South,1457.92
P002342,C00755,A0007,Home,2024-02-09,2025-02-08,Active,South,2288.01
P002343,C00840,A0075,Auto,2024-05-10,2025-05-10,Renewed,Midwest,2103.39
P002344,C00266,A0015,Health,2023-09-23,2024-09-22,Renewed,South,3825.4
P002345,C00586,A0067,Health,2024-03-07,2025-03-07,Renewed,South,6737.29
