premium_id,policy_id,payment_date,premium_amount,payment_status,payment_method
PM0005170,P001447,2024-01-31,2211.98,Paid,Card
PM0005171,P001448,2023-06-24,723.26,Paid,ACH
PM0005172,P001448,2023-09-28,723.26,Paid,Check
PM0005173,P001448,2023-12-24,723.26,Paid,Wire
PM0005174,P001448,2024-03-18,723.26,Late,Wire
PM0005175,P001449,2025-04-07,161.8,Paid,ACH
PM0005176,P001449,2025-10-12,161.8,Paid,Card
PM0005177,P001449,2025-12-24,161.8,Paid,ACH
PM0005178,P001450,2023-06-19,801.12,Paid,ACH
PM0005179,P001450,2023-09-18,801.12,Paid,Wire
PM0005180,P001450,2023-12-05,801.12,Paid,Card
PM0005181,P001450,2024-03-05,801.12,Paid,Check
PM0005182,P001451,2024-08-16,310.0,Paid,Wire
PM0005183,P001451,2024-11-02,310.0,Paid,Card
PM0005184,P001451,2025-02-12,310.0,Paid,Card
PM0005185,P001451,2025-05-09,310.0,Paid,ACH
PM0005186,P001452,2024-12-20,1904.47,Paid,ACH
PM0005187,P001452,2025-03-26,1904.47,Paid,Card
PM0005188,P001452,2025-06-27,1904.47,Paid,ACH
PM0005189,P001453,2024-08-18,1132.57,Paid,Check
PM0005190,P001453,2024-10-30,1132.57,Paid,Check
PM0005191,P001453,2025-01-31,1132.57,Refunded,Wire
PM0005192,P001453,2025-04-30,1132.57,Paid,Check
PM0005193,P001454,2023-05-09,1522.14,Paid,ACH
PM0005194,P001454,2023-11-22,1522.14,Paid,Wire
PM0005195,P001454,2024-02-05,1522.14,Paid,ACH
PM0005196,P001455,2024-06-13,295.32,Paid,Check
PM0005197,P001455,2024-08-31,295.32,Paid,ACH
PM0005198,P001455,2024-11-29,295.32,Paid,ACH
PM0005199,P001455,2025-03-13,295.32,Paid,Wire
PM0005200,P001456,2024-03-02,317.27,Paid,Card
PM0005201,P001456,2024-06-05,317.27,Paid,Wire
PM0005202,P001456,2024-08-27,317.27,Paid,Card
PM0005203,P001456,2024-11-28,317.27,Paid,ACH
PM0005204,P001457,2023-12-19,278.34,Paid,Card
PM0005205,P001457,2024-03-21,278.34,Paid,Wire
PM0005206,P001457,2024-06-15,278.34,Paid,Check
PM0005207,P001458,2024-05-08,265.3,Paid,Check
PM0005208,P001458,2024-08-07,265.3,Paid,Wire
PM0005209,P001458,2024-11-16,265.3,Paid,Check
PM0005210,P001458,2025-02-02,265.3,Paid,Card
PM0005211,P001459,2024-10-22,1027.05,Paid,ACH
PM0005212,P001459,2025-02-04,1027.05,Paid,Check
PM0005213,P001459,2025-04-16,1027.05,Paid,Card
PM0005214,P001459,2025-07-30,1027.05,Paid,Wire
PM0005215,P001460,2023-12-20,329.64,Paid,ACH
PM0005216,P001460,2024-04-02,329.64,Paid,Wire
PM0005217,P001460,2024-06-23,329.64,Paid,Wire
PM0005218,P001460,2024-09-24,329.64,Late,Check
PM0005219,P001461,2023-10-08,409.98,Paid,Check
PM0005220,P001461,2024-01-13,409.98,Refunded,Card
PM0005221,P001461,2024-04-09,409.98,Paid,Wire
PM0005222,P001461,2024-07-18,409.98,Paid,ACH
PM0005223,P001462,2024-05-25,230.6,Paid,Check
PM0005224,P001462,2024-09-03,230.6,Paid,Wire
PM0005225,P001462,2024-11-22,230.6,Paid,Card
PM0005226,P001462,2025-02-14,230.6,Paid,Card
PM0005227,P001463,2024-02-22,1498.23,Paid,Wire
PM0005228,P001463,2024-05-16,1498.23,Paid,Check
PM0005229,P001463,2024-08-23,1498.23,Paid,Wire
PM0005230,P001463,2024-11-18,1498.23,Paid,Card
PM0005231,P001464,2025-06-28,264.13,Paid,ACH
PM0005232,P001464,2025-10-02,264.13,Paid,Wire
PM0005233,P001465,2024-02-18,781.99,Failed,Check
PM0005234,P001465,2024-05-21,781.99,Paid,Wire
PM0005235,P001465,2024-07-31,781.99,Paid,Wire
PM0005236,P001465,2024-11-17,781.99,Late,ACH
PM0005237,P001466,2024-10-27,2293.3,Paid,Card
PM0005238,P001466,2025-02-09,2293.3,Paid,Check
PM0005239,P001466,2025-04-29,2293.3,Paid,Wire
PM0005240,P001466,2025-08-10,2293.3,Paid,Check
PM0005241,P001467,2024-07-28,1677.73,Paid,Card
PM0005242,P001467,2024-10-13,1677.73,Paid,Card
PM0005243,P001467,2025-04-20,1677.73,Paid,Card
PM0005244,P001468,2023-06-03,1314.38,Paid,Card
PM0005245,P001468,2023-09-10,1314.38,Paid,Card
PM0005246,P001468,2023-12-01,1314.38,Paid,Check
PM0005247,P001468,2024-03-07,1314.38,Paid,Card
PM0005248,P001469,2023-03-27,1000.99,Paid,Check
PM0005249,P001469,2023-09-11,1000.99,Paid,ACH
PM0005250,P001470,2023-12-04,526.04,Paid,ACH
PM0005251,P001470,2024-02-26,526.04,Paid,Wire
PM0005252,P001470,2024-06-01,526.04,Paid,Wire
PM0005253,P001471,2023-02-10,321.75,Paid,ACH
PM0005254,P001471,2023-08-27,321.75,Paid,Wire
PM0005255,P001471,2023-11-22,321.75,Late,Card
PM0005256,P001472,2024-11-16,191.24,Late,Check
PM0005257,P001472,2025-02-19,191.24,Late,Check
PM0005258,P001472,2025-05-29,191.24,Paid,ACH
PM0005259,P001472,2025-09-01,191.24,Paid,ACH
PM0005260,P001473,2024-02-27,510.3,Paid,Wire
PM0005261,P001473,2024-06-05,510.3,Paid,Card
PM0005262,P001473,2024-09-04,510.3,Paid,Card
PM0005263,P001473,2024-12-04,510.3,Paid,Card
PM0005264,P001474,2023-11-16,337.29,Paid,ACH
PM0005265,P001474,2024-02-26,337.29,Failed,ACH
PM0005266,P001474,2024-05-26,337.29,Paid,Wire
PM0005267,P001475,2024-05-25,1357.12,Paid,Wire
PM0005268,P001475,2024-09-03,1357.12,Failed,ACH
PM0005269,P001475,2024-11-15,1357.12,Paid,ACH
PM0005270,P001476,2024-02-04,435.67,Refunded,Card
PM0005271,P001476,2024-05-15,435.67,Paid,Card
PM0005272,P001476,2024-08-16,435.67,Paid,Card
PM0005273,P001476,2024-11-10,435.67,Paid,Check
PM0005274,P001477,2025-04-29,347.76,Paid,Card
PM0005275,P001477,2025-08-09,347.76,Paid,Card
PM0005276,P001477,2025-11-11,347.76,Paid,Check
PM0005277,P001478,2025-03-13,514.19,Paid,Check
PM0005278,P001478,2025-06-01,514.19,Failed,Check
PM0005279,P001478,2025-09-17,514.19,Paid,Wire
PM0005280,P001478,2025-11-29,514.19,Paid,Check
PM0005281,P001479,2023-09-24,1782.3,Paid,ACH
PM0005282,P001479,2024-01-06,1782.3,Paid,Card
PM0005283,P001479,2024-04-09,1782.3,Failed,Card
PM0005284,P001479,2024-06-20,1782.3,Paid,Check
PM0005285,P001480,2024-10-26,644.78,Paid,ACH
PM0005286,P001480,2025-04-19,644.78,Failed,Wire
PM0005287,P001481,2023-03-03,340.18,Paid,ACH
PM0005288,P001481,2023-05-30,340.18,Paid,Card
PM0005289,P001481,2023-08-31,340.18,Paid,Card
PM0005290,P001482,2023-01-06,393.96,Paid,Card
PM0005291,P001482,2023-04-05,393.96,Paid,Check
PM0005292,P001482,2023-07-13,393.96,Paid,Check
PM0005293,P001482,2023-09-26,393.96,Paid,Card
PM0005294,P001483,2024-01-28,1527.89,Paid,Card
PM0005295,P001483,2024-04-22,1527.89,Paid,Check
PM0005296,P001483,2024-07-24,1527.89,Paid,Wire
PM0005297,P001484,2024-11-27,1072.13,Paid,ACH
PM0005298,P001484,2025-03-07,1072.13,Paid,Wire
PM0005299,P001484,2025-06-03,1072.13,Paid,Wire
PM0005300,P001484,2025-08-26,1072.13,Refunded,Check
PM0005301,P001485,2025-05-31,1700.89,Paid,ACH
PM0005302,P001485,2025-09-10,1700.89,Paid,Card
PM0005303,P001485,2025-12-02,1700.89,Paid,Card
PM0005304,P001486,2025-04-15,1066.91,Paid,Wire
PM0005305,P001486,2025-07-03,1066.91,Paid,Card
PM0005306,P001486,2025-10-16,1066.91,Failed,ACH
PM0005307,P001487,2023-07-15,385.39,Paid,ACH
PM0005308,P001487,2023-10-12,385.39,Paid,Wire
PM0005309,P001487,2024-01-13,385.39,Paid,Card
PM0005310,P001487,2024-04-15,385.39,Paid,Wire
PM0005311,P001488,2024-09-06,796.2,Late,ACH
PM0005312,P001488,2024-12-08,796.2,Paid,Wire
PM0005313,P001488,2025-03-01,796.2,Paid,ACH
PM0005314,P001489,2024-12-20,630.93,Paid,ACH
PM0005315,P001489,2025-03-23,630.93,Paid,Card
PM0005316,P001489,2025-06-26,630.93,Paid,Card
PM0005317,P001490,2025-06-06,439.51,Paid,ACH
PM0005318,P001490,2025-08-17,439.51,Paid,Check
PM0005319,P001490,2025-12-03,439.51,Paid,ACH
PM0005320,P001491,2023-03-07,346.4,Paid,Wire
PM0005321,P001491,2023-06-07,346.4,Paid,Card
PM0005322,P001491,2023-11-30,346.4,Paid,Check
PM0005323,P001492,2024-04-09,2678.06,Refunded,Check
PM0005324,P001492,2024-07-15,2678.06,Paid,Wire
PM0005325,P001492,2024-10-02,2678.06,Paid,Wire
PM0005326,P001492,2025-01-17,2678.06,Paid,ACH
PM0005327,P001493,2024-09-11,409.81,Paid,Card
PM0005328,P001493,2024-12-18,409.81,Paid,Card
PM0005329,P001493,2025-03-24,409.81,Paid,ACH
PM0005330,P001493,2025-06-11,409.81,Paid,Card
PM0005331,P001494,2023-07-24,146.66,Paid,Wire
PM0005332,P001494,2023-11-02,146.66,Paid,Check
PM0005333,P001494,2024-02-06,146.66,Paid,Card
PM0005334,P001494,2024-04-29,146.66,Paid,Card
PM0005335,P001495,2023-12-02,2594.29,Paid,ACH
PM0005336,P001495,2024-02-29,2594.29,Paid,Check
PM0005337,P001495,2024-05-17,2594.29,Paid,Check
PM0005338,P001495,2024-08-26,2594.29,Paid,Card
PM0005339,P001496,2024-10-18,527.0,Paid,Card
PM0005340,P001496,2025-01-06,527.0,Paid,ACH
PM0005341,P001496,2025-03-30,527.0,Paid,Card
PM0005342,P001496,2025-06-28,527.0,Paid,Wire
PM0005343,P001497,2024-08-23,311.63,Paid,Check
PM0005344,P001497,2024-11-26,311.63,Paid,Check
PM0005345,P001497,2025-05-19,311.63,Paid,Check
PM0005346,P001498,2023-12-01,590.08,Late,Card
PM0005347,P001498,2024-03-08,590.08,Paid,Wire
PM0005348,P001498,2024-08-27,590.08,Paid,Check
PM0005349,P001499,2023-07-22,1652.19,Late,Wire
PM0005350,P001499,2023-10-23,1652.19,Paid,Card
PM0005351,P001499,2024-01-06,1652.19,Paid,ACH
PM0005352,P001499,2024-04-03,1652.19,Paid,Wire
PM0005353,P001500,2024-10-17,196.75,Failed,Check
PM0005354,P001500,2025-01-13,196.75,Paid,Card
PM0005355,P001500,2025-04-21,196.75,Late,ACH
PM0005356,P001500,2025-07-25,196.75,Paid,ACH
PM0005357,P001501,2023-03-20,829.75,Paid,Wire
PM0005358,P001501,2023-06-06,829.75,Paid,Card
PM0005359,P001501,2023-09-08,829.75,Paid,Card
PM0005360,P001501,2023-12-15,829.75,Paid,Card
PM0005361,P001502,2024-05-01,1143.85,Paid,Card
PM0005362,P001502,2024-08-01,1143.85,Paid,Card
PM0005363,P001502,2024-11-01,1143.85,Paid,Card
PM0005364,P001502,2025-01-21,1143.85,Paid,Wire
PM0005365,P001503,2025-07-07,1227.78,Paid,ACH
PM0005366,P001503,2025-09-22,1227.78,Paid,Card
PM0005367,P001503,2025-12-31,1227.78,Paid,Wire
PM0005368,P001504,2025-07-11,393.48,Paid,Card
PM0005369,P001504,2025-09-28,393.48,Paid,Check
PM0005370,P001504,2025-12-22,393.48,Paid,Wire
PM0005371,P001505,2025-02-20,344.77,Paid,ACH
PM0005372,P001505,2025-05-22,344.77,Paid,ACH
PM0005373,P001505,2025-08-11,344.77,Paid,Card
PM0005374,P001505,2025-11-08,344.77,Late,Card
PM0005375,P001506,2025-05-19,228.5,Paid,Wire
PM0005376,P001506,2025-08-04,228.5,Failed,Check
PM0005377,P001506,2025-11-09,228.5,Paid,ACH
PM0005378,P001507,2024-11-24,463.07,Paid,Check
PM0005379,P001507,2025-03-06,463.07,Paid,Wire
PM0005380,P001507,2025-06-07,463.07,Paid,Wire
PM0005381,P001507,2025-08-31,463.07,Paid,ACH
PM0005382,P001508,2024-01-14,1179.29,Paid,Wire
PM0005383,P001508,2024-04-24,1179.29,Paid,Check
PM0005384,P001508,2024-07-23,1179.29,Paid,Check
PM0005385,P001508,2024-10-07,1179.29,Paid,Wire
PM0005386,P001509,2025-02-20,1912.32,Paid,ACH
PM0005387,P001509,2025-05-25,1912.32,Paid,Card
PM0005388,P001509,2025-08-27,1912.32,Paid,Card
PM0005389,P001509,2025-11-18,1912.32,Paid,Wire
PM0005390,P001510,2023-10-10,264.12,Paid,Card
PM0005391,P001510,2023-12-30,264.12,Paid,Card
PM0005392,P001510,2024-03-27,264.12,Paid,ACH
PM0005393,P001510,2024-06-21,264.12,Paid,ACH
PM0005394,P001511,2025-03-21,1043.41,Paid,Wire
PM0005395,P001511,2025-06-09,1043.41,Paid,Wire
PM0005396,P001511,2025-09-17,1043.41,Paid,ACH
PM0005397,P001511,2025-12-01,1043.41,Paid,Check
PM0005398,P001512,2023-03-03,1677.81,Paid,Check
PM0005399,P001512,2023-09-07,1677.81,Paid,Check
PM0005400,P001512,2023-12-14,1677.81,Late,Wire
PM0005401,P001513,2023-12-24,458.97,Paid,Card
PM0005402,P001513,2024-04-10,458.97,Paid,Wire
PM0005403,P001513,2024-07-09,458.97,Paid,Check
PM0005404,P001513,2024-09-27,458.97,Paid,Check
PM0005405,P001514,2024-07-13,441.58,Paid,Card
PM0005406,P001514,2024-09-26,441.58,Paid,Card
PM0005407,P001514,2024-12-28,441.58,Paid,ACH
PM0005408,P001514,2025-03-28,441.58,Paid,Wire
PM0005409,P001515,2024-10-24,1001.15,Paid,Check
PM0005410,P001515,2025-01-03,1001.15,Paid,Check
PM0005411,P001515,2025-04-17,1001.15,Late,Card
PM0005412,P001515,2025-07-17,1001.15,Paid,Check
PM0005413,P001516,2024-04-20,1193.39,Paid,Check
PM0005414,P001516,2024-08-01,1193.39,Paid,Card
PM0005415,P001516,2024-10-15,1193.39,Paid,Card
PM0005416,P001516,2025-01-15,1193.39,Paid,Check
PM0005417,P001517,2023-02-05,295.37,Paid,Check
PM0005418,P001517,2023-05-11,295.37,Paid,ACH
PM0005419,P001517,2023-10-22,295.37,Late,Card
PM0005420,P001518,2024-01-10,1655.02,Late,ACH
PM0005421,P001518,2024-04-05,1655.02,Paid,Check
PM0005422,P001518,2024-07-07,1655.02,Paid,ACH
PM0005423,P001518,2024-10-01,1655.02,Refunded,Check
PM0005424,P001519,2024-02-06,407.1,Paid,ACH
PM0005425,P001519,2024-04-29,407.1,Paid,Check
PM0005426,P001519,2024-08-07,407.1,Paid,Wire
PM0005427,P001520,2023-08-11,325.42,Paid,ACH
PM0005428,P001520,2023-11-14,325.42,Paid,Wire
PM0005429,P001520,2024-02-21,325.42,Paid,Card
PM0005430,P001520,2024-05-23,325.42,Paid,Card
PM0005431,P001521,2024-11-09,765.41,Paid,ACH
PM0005432,P001521,2025-01-19,765.41,Paid,Check
PM0005433,P001521,2025-04-25,765.41,Paid,ACH
PM0005434,P001521,2025-07-30,765.41,Paid,Wire
PM0005435,P001522,2023-03-23,1769.05,Paid,Wire
PM0005436,P001522,2023-06-18,1769.05,Paid,ACH
PM0005437,P001522,2023-09-08,1769.05,Paid,Wire
PM0005438,P001522,2023-12-26,1769.05,Paid,ACH
PM0005439,P001523,2023-11-25,1248.77,Late,Check
PM0005440,P001523,2024-03-09,1248.77,Paid,Wire
PM0005441,P001523,2024-05-26,1248.77,Paid,Wire
PM0005442,P001523,2024-09-05,1248.77,Late,Wire
PM0005443,P001524,2023-03-20,978.0,Paid,Check
PM0005444,P001524,2023-06-15,978.0,Paid,ACH
PM0005445,P001524,2023-09-10,978.0,Paid,ACH
PM0005446,P001525,2023-10-28,453.1,Paid,Check
PM0005447,P001525,2024-02-09,453.1,Paid,Check
PM0005448,P001525,2024-04-21,453.1,Paid,Check
PM0005449,P001526,2024-05-22,738.77,Paid,Card
PM0005450,P001526,2024-08-20,738.77,Paid,Wire
PM0005451,P001526,2024-11-23,738.77,Paid,ACH
PM0005452,P001526,2025-02-26,738.77,Paid,Wire
PM0005453,P001527,2023-07-21,1737.86,Paid,Wire
PM0005454,P001527,2023-10-12,1737.86,Paid,Check
PM0005455,P001527,2024-01-18,1737.86,Paid,Card
PM0005456,P001528,2023-07-24,1014.07,Paid,ACH
PM0005457,P001528,2023-10-24,1014.07,Paid,Wire
PM0005458,P001528,2024-01-25,1014.07,Paid,Wire
PM0005459,P001528,2024-04-16,1014.07,Paid,ACH
PM0005460,P001529,2023-11-11,315.19,Paid,Wire
PM0005461,P001529,2024-05-05,315.19,Paid,ACH
PM0005462,P001529,2024-08-10,315.19,Paid,ACH
PM0005463,P001530,2024-08-02,879.76,Paid,Wire
PM0005464,P001530,2024-11-13,879.76,Paid,Wire
PM0005465,P001531,2024-11-11,1447.98,Paid,Card
PM0005466,P001531,2025-02-17,1447.98,Paid,Card
PM0005467,P001531,2025-05-22,1447.98,Paid,Card
PM0005468,P001531,2025-08-21,1447.98,Paid,Card
PM0005469,P001532,2025-01-14,638.91,Paid,Card
PM0005470,P001532,2025-04-18,638.91,Failed,ACH
PM0005471,P001532,2025-07-11,638.91,Paid,Card
PM0005472,P001532,2025-10-13,638.91,Paid,Wire
PM0005473,P001533,2025-06-18,217.05,Paid,Check
PM0005474,P001533,2025-09-18,217.05,Paid,Card
PM0005475,P001533,2025-12-10,217.05,Paid,ACH
PM0005476,P001534,2024-11-24,583.91,Paid,ACH
PM0005477,P001534,2025-05-21,583.91,Paid,Card
PM0005478,P001534,2025-08-20,583.91,Paid,Wire
PM0005479,P001535,2023-04-21,829.42,Paid,ACH
PM0005480,P001535,2023-07-19,829.42,Paid,ACH
PM0005481,P001535,2023-11-02,829.42,Paid,ACH
PM0005482,P001536,2023-12-14,242.71,Paid,Check
PM0005483,P001536,2024-02-26,242.71,Paid,ACH
PM0005484,P001536,2024-06-05,242.71,Paid,ACH
PM0005485,P001537,2025-03-27,454.76,Paid,Wire
PM0005486,P001537,2025-06-21,454.76,Paid,Check
PM0005487,P001537,2025-09-19,454.76,Paid,Wire
PM0005488,P001538,2023-01-26,470.32,Paid,Wire
PM0005489,P001538,2023-04-26,470.32,Paid,ACH
PM0005490,P001538,2023-07-29,470.32,Paid,Card
PM0005491,P001538,2023-10-19,470.32,Paid,Check
PM0005492,P001539,2023-06-17,366.14,Paid,Card
PM0005493,P001539,2023-09-11,366.14,Paid,Card
PM0005494,P001539,2023-12-24,366.14,Paid,Check
PM0005495,P001539,2024-03-24,366.14,Paid,ACH
PM0005496,P001540,2024-01-07,343.98,Paid,Check
PM0005497,P001540,2024-03-31,343.98,Paid,Check
PM0005498,P001540,2024-07-09,343.98,Paid,Wire
PM0005499,P001540,2024-10-09,343.98,Paid,Card
PM0005500,P001541,2025-06-20,338.5,Paid,ACH
PM0005501,P001541,2025-10-04,338.5,Paid,ACH
PM0005502,P001542,2025-01-29,435.19,Paid,Card
PM0005503,P001542,2025-04-30,435.19,Paid,Check
PM0005504,P001542,2025-08-16,435.19,Paid,Check
PM0005505,P001542,2025-11-02,435.19,Paid,ACH
PM0005506,P001543,2023-05-03,1128.67,Paid,ACH
PM0005507,P001543,2023-07-18,1128.67,Paid,ACH
PM0005508,P001543,2023-10-19,1128.67,Paid,Card
PM0005509,P001543,2024-01-26,1128.67,Paid,Card
PM0005510,P001544,2023-10-29,397.76,Paid,Card
PM0005511,P001544,2024-01-23,397.76,Paid,ACH
PM0005512,P001544,2024-05-03,397.76,Paid,Card
PM0005513,P001544,2024-07-27,397.76,Failed,ACH
PM0005514,P001545,2023-07-04,218.99,Paid,Check
PM0005515,P001545,2023-10-07,218.99,Paid,ACH
PM0005516,P001545,2023-12-25,218.99,Paid,Check
PM0005517,P001545,2024-04-04,218.99,Late,ACH
PM0005518,P001546,2024-12-29,346.8,Paid,Wire
PM0005519,P001546,2025-04-05,346.8,Paid,Wire
PM0005520,P001546,2025-07-06,346.8,Paid,Check
PM0005521,P001547,2023-08-13,1042.76,Paid,Check
PM0005522,P001547,2023-11-10,1042.76,Failed,Check
PM0005523,P001547,2024-01-24,1042.76,Paid,Wire
PM0005524,P001548,2024-05-16,1397.38,Paid,Card
PM0005525,P001548,2024-08-20,1397.38,Paid,ACH
PM0005526,P001548,2024-10-29,1397.38,Paid,ACH
PM0005527,P001548,2025-01-31,1397.38,Paid,Wire
PM0005528,P001549,2025-03-01,770.07,Paid,ACH
PM0005529,P001549,2025-05-25,770.07,Paid,Wire
PM0005530,P001549,2025-08-30,770.07,Paid,Card
PM0005531,P001549,2025-11-18,770.07,Paid,Card
PM0005532,P001550,2023-07-15,249.63,Paid,Wire
PM0005533,P001550,2023-10-23,249.63,Paid,ACH
PM0005534,P001550,2024-01-08,249.63,Late,Card
PM0005535,P001550,2024-04-08,249.63,Paid,Wire
PM0005536,P001551,2025-04-13,828.37,Paid,ACH
PM0005537,P001551,2025-07-27,828.37,Paid,Check
PM0005538,P001551,2025-10-14,828.37,Paid,Card
PM0005539,P001552,2023-10-18,2273.72,Paid,Card
PM0005540,P001552,2024-04-14,2273.72,Paid,Wire
PM0005541,P001552,2024-07-20,2273.72,Paid,Card
PM0005542,P001553,2025-03-15,2688.93,Paid,Card
PM0005543,P001553,2025-06-14,2688.93,Paid,Check
PM0005544,P001553,2025-09-16,2688.93,Paid,Wire
PM0005545,P001553,2025-11-28,2688.93,Paid,Check
PM0005546,P001554,2024-09-19,503.51,Failed,Card
PM0005547,P001554,2024-12-09,503.51,Paid,Card
PM0005548,P001554,2025-03-10,503.51,Paid,Card
PM0005549,P001554,2025-06-07,503.51,Paid,Card
PM0005550,P001555,2023-11-24,2085.76,Paid,Card
PM0005551,P001555,2024-02-28,2085.76,Paid,Check
PM0005552,P001555,2024-05-20,2085.76,Paid,Card
PM0005553,P001555,2024-08-25,2085.76,Paid,ACH
PM0005554,P001556,2025-02-05,335.31,Paid,ACH
PM0005555,P001556,2025-04-20,335.31,Paid,Card
PM0005556,P001556,2025-10-21,335.31,Paid,Card
PM0005557,P001557,2023-08-08,1876.7,Paid,Check
PM0005558,P001557,2023-10-22,1876.7,Failed,ACH
PM0005559,P001557,2024-02-05,1876.7,Paid,Wire
PM0005560,P001557,2024-04-23,1876.7,Paid,Check
PM0005561,P001558,2023-10-20,496.87,Paid,ACH
PM0005562,P001558,2024-01-10,496.87,Paid,Wire
PM0005563,P001558,2024-04-04,496.87,Paid,Card
PM0005564,P001558,2024-06-27,496.87,Paid,Card
PM0005565,P001559,2023-02-16,1067.04,Paid,Card
PM0005566,P001559,2023-05-19,1067.04,Paid,Check
PM0005567,P001559,2023-08-01,1067.04,Paid,Check
PM0005568,P001559,2023-11-01,1067.04,Paid,Check
PM0005569,P001560,2023-06-23,341.28,Paid,Wire
PM0005570,P001560,2023-12-10,341.28,Paid,Card
PM0005571,P001560,2024-03-14,341.28,Paid,Check
PM0005572,P001561,2025-04-27,253.87,Paid,Card
PM0005573,P001561,2025-07-24,253.87,Paid,Check
PM0005574,P001561,2025-10-23,253.87,Failed,Wire
PM0005575,P001562,2023-08-23,368.97,Paid,Wire
PM0005576,P001562,2023-11-21,368.97,Paid,ACH
PM0005577,P001562,2024-02-20,368.97,Paid,Card
PM0005578,P001562,2024-05-19,368.97,Paid,Check
PM0005579,P001563,2023-11-24,1509.06,Paid,Check
PM0005580,P001563,2024-02-18,1509.06,Paid,Check
PM0005581,P001563,2024-05-15,1509.06,Paid,Card
PM0005582,P001563,2024-08-22,1509.06,Refunded,ACH
PM0005583,P001564,2023-06-24,2078.99,Paid,Card
PM0005584,P001564,2023-09-05,2078.99,Paid,Card
PM0005585,P001564,2023-12-08,2078.99,Refunded,Wire
PM0005586,P001565,2025-01-25,325.73,Late,Card
PM0005587,P001565,2025-05-07,325.73,Paid,ACH
PM0005588,P001565,2025-07-26,325.73,Paid,Card
PM0005589,P001565,2025-11-03,325.73,Paid,ACH
PM0005590,P001566,2023-08-11,249.23,Paid,ACH
PM0005591,P001566,2023-11-10,249.23,Paid,Card
PM0005592,P001566,2024-02-10,249.23,Failed,Check
PM0005593,P001567,2024-08-20,2419.5,Paid,Card
PM0005594,P001567,2024-11-23,2419.5,Paid,Wire
PM0005595,P001567,2025-02-14,2419.5,Paid,Wire
PM0005596,P001567,2025-05-06,2419.5,Paid,ACH
PM0005597,P001568,2024-02-04,2738.86,Paid,Check
PM0005598,P001568,2024-05-09,2738.86,Paid,ACH
PM0005599,P001568,2024-08-04,2738.86,Paid,Check
PM0005600,P001568,2024-10-21,2738.86,Paid,Check
PM0005601,P001569,2024-03-11,182.55,Paid,Check
PM0005602,P001570,2023-01-10,274.24,Late,Card
PM0005603,P001570,2023-04-14,274.24,Paid,Card
PM0005604,P001570,2023-06-28,274.24,Paid,ACH
PM0005605,P001570,2023-09-28,274.24,Paid,Card
PM0005606,P001571,2024-02-15,245.68,Paid,Card
PM0005607,P001571,2024-05-11,245.68,Paid,Card
PM0005608,P001571,2024-08-24,245.68,Paid,Check
PM0005609,P001571,2024-11-11,245.68,Paid,Card
PM0005610,P001572,2024-07-30,788.89,Paid,Card
PM0005611,P001572,2024-10-20,788.89,Paid,Card
PM0005612,P001572,2025-01-27,788.89,Paid,ACH
PM0005613,P001572,2025-04-15,788.89,Paid,Card
PM0005614,P001573,2024-12-06,1634.59,Paid,Card
PM0005615,P001573,2025-02-17,1634.59,Paid,Card
PM0005616,P001573,2025-06-03,1634.59,Paid,Wire
PM0005617,P001573,2025-08-23,1634.59,Paid,Check
PM0005618,P001574,2025-03-17,617.62,Paid,Card
PM0005619,P001574,2025-06-15,617.62,Paid,Card
PM0005620,P001574,2025-09-10,617.62,Paid,Card
PM0005621,P001574,2025-12-06,617.62,Paid,ACH
PM0005622,P001575,2025-02-27,176.64,Paid,Check
PM0005623,P001575,2025-05-30,176.64,Late,ACH
PM0005624,P001575,2025-08-25,176.64,Failed,Card
PM0005625,P001575,2025-12-04,176.64,Paid,Wire
PM0005626,P001576,2023-06-10,241.4,Paid,Check
PM0005627,P001576,2023-09-04,241.4,Paid,ACH
PM0005628,P001576,2023-12-06,241.4,Late,Wire
PM0005629,P001576,2024-03-02,241.4,Paid,Card
PM0005630,P001577,2025-06-25,1222.23,Paid,Wire
PM0005631,P001577,2025-12-21,1222.23,Paid,Check
PM0005632,P001578,2023-04-20,385.81,Paid,Wire
PM0005633,P001578,2023-07-21,385.81,Paid,Card
PM0005634,P001578,2023-10-06,385.81,Paid,ACH
PM0005635,P001578,2024-01-23,385.81,Paid,Check
